"Name","GUID","Type"
"WAR_1_P4_Challenger","9429fa9e-9992-426e-8a89-74864b000064","SkillInfo"
"WAR_2_A1_Berserker's Rage","daf77151-9d46-49ca-9438-8abaaebb392e","SkillInfo"
"WAR_2_A2_Tempered Rage","426609c7-7b07-44e2-8240-8d4a0a71cb23","SkillInfo"
"WAR_2_A3_Bloodlet","7076c2cd-d3e5-483d-8164-8984dc5fb701","SkillInfo"
"WAR_2_A4_Cleave","5a0220e8-a376-4f5c-ac72-613a061ef347","SkillInfo"
"WAR_2_A5_Threatening Fracture","123229e9-9c60-4676-aee6-70df4ea0a897","SkillInfo"
"WAR_2_A6_Mortal Fracture","b7be71d3-c0a5-4aec-9075-1ef679f9eb6e","SkillInfo"
"WAR_2_A7_Charge","935b1f2d-5f45-49ca-87c4-479676965ba0","SkillInfo"
"WAR_2_P1_Opportunist","bf1bdce3-e52a-47e7-b44a-ffc1ea102ae7","SkillInfo"
"WAR_2_P2_Warmonger II","7f5cbda1-f1fd-4f71-9347-e00ffbf5e96b","SkillInfo"
"WAR_2_P3_Guardian II","ee39daa7-a24e-4654-95b6-9a445f67fce3","SkillInfo"
"WAR_2_P4_Into the Fray","ee127ace-ef16-4095-94f6-858bf096dd6c","SkillInfo"
"WAR_3_A2_Warrior's Boon","33b081df-7aee-4f3f-ad9d-32530985008c","SkillInfo"
"WAR_3_A3_Slam","141f4d12-1b62-499a-af38-9e22128fcb8f","SkillInfo"
"WAR_3_A4_Life Cleave","7a5e0dae-95db-4145-90b1-4ebe85d1d12e","SkillInfo"
"WAR_3_A5_Bleeding Cleave","03628d3c-9d0b-4804-8f75-79cce1222ca0","SkillInfo"
"WAR_3_P1_Battle Ready","7b710cc6-2b07-41a7-9096-bde41e3c5dee","SkillInfo"
"WAR_3_P2_Shield Mastery","68fa8925-3149-48ed-8445-373c316ea5b8","SkillInfo"
"WAR_3_P3_Two-Handed Mastery","8a406c9f-4f2e-4e75-b43f-92177446a47a","SkillInfo"
"WAR_3_P4_Dual Wield Mastery","ce52db13-1b5b-4e54-a5c5-4983a3a377b8","SkillInfo"
"WAR_3_P5_Berserker's Blood","8f751cb7-2e2a-46c2-a02b-1d9d319203a2","SkillInfo"
"WAR_4_A1_Vitality Break","374fa2df-76b9-4e8a-b08b-63905b404c71","SkillInfo"
"WAR_4_A3_Crushing Slam","9d93b0f9-89ec-4a92-a35e-42347d72c570","SkillInfo"
"WAR_4_A4_Stunning Slam","d288312b-c7c2-4c44-836c-c77aaa0d33f3","SkillInfo"
"WAR_4_P1_Bone Collector","c9d81dd2-97e9-48e3-b15d-ced7ac32c16c","SkillInfo"
"WAR_4_P2_Blood Drinker","336ba30d-cb5f-458a-b50a-e4fabf19612a","SkillInfo"
"WAR_4_P3_Executioner","7c3bb977-be87-43f3-8257-a2c8f6059852","SkillInfo"
"WAR_5_A1_Sunder","ef35149c-3095-4e36-8a82-98877f69a627","SkillInfo"
"WAR_5_A2_Unyielding Contender","72591595-7e6d-4694-8067-de1e99ea9b84","SkillInfo"
"WAR_5_P1_Colossus","dbcf1df9-23ee-45d7-8dfd-ba057373dad9","SkillInfo"
"WAR_5_P2_Indestructible","0f48639a-357b-4f90-88aa-92443f986817","SkillInfo"
"WeaponCostMod","64fdc694-8ef5-4863-90fd-f944cb2db308","CharacterAttribute"
"WeaponDamageMod","b794d08d-6eb0-454e-b363-d2e8113530da","CharacterAttribute"
"Werewolf Blood Howl","db0bd7ac-9b20-435a-88f3-d91199eb16eb","SkillInfo"
"Werewolf Blood Howl Greater","1e969896-820d-4da8-acb4-4ed77f287908","SkillInfo"
"Werewolf_Cursed Bite","715faabf-3550-47ff-8fdc-33b3954913e8","SkillInfo"
"Werewolf_Greater Cursed Bite","926fd895-82e9-43f1-ad6e-716f6d4abebd","SkillInfo"
"[Apocalypse] Mass Burning Ground","4c92b7be-aebf-4ea8-93a1-f44a7eb31964","SkillInfo"
"[Avenging Light] Cure","8d1859c3-fc41-45e1-8a2d-9f083b436f01","SkillInfo"
"[Avenging Light] Divine Intervention","6ca31377-b872-4781-8d9c-976a95d250e6","SkillInfo"
"[Avenging Light] Healing Hand","2bc13cdd-81db-4c5a-a715-ac68877895e5","SkillInfo"
"[Avenging Light] Holy Ground","a1661c3a-cb6c-4fbf-b89b-dd2c772fd21c","SkillInfo"
"[Avenging Light] Mass Cure","6f18bbc8-8169-488e-bd4b-65deb08978e8","SkillInfo"
"[Avenging Light] Regenerate","d8dd7a13-7a38-4deb-9911-b9f35ed957ad","SkillInfo"
"[Avenging Light] Seal of Salvation","1898b514-d4d8-4edb-9811-35f453f8b610","SkillInfo"
"[Azug Spikefist] Might of the Iceclaw","e6f2002f-2d19-40e3-a526-597c0a65698a","SkillInfo"
"[Azug Spikefist] Summon Iceclaw","33d5686c-be59-49b8-8135-d519f53b67ac","SkillInfo"
"[Bandit Boss] Summon Bandits","7fc34da6-cb9b-4dc9-ba72-b775225961e0","SkillInfo"
"[Bandit Boss] Summon Blood Masks","d9773100-78c5-4570-b7fc-1b08c3ba8f91","SkillInfo"
"[Baron] Vengeful Shadows","1b04c328-a123-45e9-b7a7-938fe670e441","SkillInfo"
"[Bishop] Mass Blinding Light","ec39cc7c-5e2f-4955-bd45-1823b613caff","SkillInfo"
"[Black Dragon] Abyssal Scream","509254c2-4aa3-4437-9b2d-bae2ec84b944","SkillInfo"
"[Black Dragon] Dark Clones","a0a540d5-781c-44ae-ad24-bc1cb0de82cd","SkillInfo"
"[Black Dragon] Mass Haunt","5e392eef-46b5-4cba-8bbc-b43769e0c1cb","SkillInfo"
"[Black Dragon] Mass Reaper's Scythe","5009677c-ba42-4d96-8ba4-f05d30cbce9f","SkillInfo"
"[Black Dragon] Shadow Slash","3500f977-6651-4c1a-9552-5b863d273332","SkillInfo"
"[Black Knight ] Mass Blind","2b11c9cf-d4e9-4885-8f82-0fa0ebee5ad6","SkillInfo"
"[Blackbeard] Blackbeard's Curse Apply","39ad4a1e-51a7-4ac2-9340-4ae9eb9f0236","SkillInfo"
"[Blackbeard] Cannon Bombardment","784f8140-7fae-45d1-a4b3-d5e8231023e2","SkillInfo"
"[Blue Dragon] Frozen Mines","834d1735-5cdf-4321-90ce-005d0cb83ac1","SkillInfo"
"[Blue Dragon] Spawn Eggs","6356532e-bf23-4a3c-be9e-e11765cb007a","SkillInfo"
"[Blue Dragon] Summon Ice Court","1e80dbc9-f85c-4e30-bb4a-5cb49ac6ae29","SkillInfo"
"[Broker] Hellfire Blast","da7e3128-1242-4c47-bb91-c9e6e3aeeaea","SkillInfo"
"[Broker] Soul Exchange One Fourth","0b973b0b-2055-4ff0-bb21-98abae60c8ad","SkillInfo"
"[Broker] Soul Exchange One Half","ac721103-99a6-4dad-8253-c8a764bc216a","SkillInfo"
"[Broker] Soul Exchange Three Fourths","b08ca498-5ea5-43b6-bb88-06e6cd8d480b","SkillInfo"
"[Butcher]_Horrify","540420c1-3692-4906-958e-dbe81ca44fcc","SkillInfo"
"[Counsil Bullaj] Blood Sacrifice","13a05e7a-64c2-4d63-b8ed-f382696b2091","SkillInfo"
"[Counsil Jahsun] Summon Jungle Imps","dd9922e7-931c-437f-97e7-cbd207b84b7d","SkillInfo"
"[Countess] Blood Boil","5ed04c42-dd89-4a2c-8794-d2e14606cceb","SkillInfo"
"[Countess] Blood Bolt","a964ea15-9cac-4f28-b9fe-4a87dbc7872a","SkillInfo"
"[Countess] Mass Blood Boil","96a1ca8f-ec4f-4832-9482-474a7eec6494","SkillInfo"
"[Cursed Mimic] Shadow Bite","0ecb1eeb-8575-4866-bb86-059f048899a7","SkillInfo"
"[Dead One] Summon Undead","58d84d6c-791e-4630-a93f-66af77c4dd45","SkillInfo"
"[Dragon Claw Talisman] Summon Red Dragon Whelp","cd8e256f-9c31-4e9a-8850-f02d145e9467","SkillInfo"
"[Dusk King] Brain Freeze","cd5f3ada-eb44-4ffb-b810-25456699d7c4","SkillInfo"
"[Dusk King] Raise Frozen Dead","1a0db170-b2e5-4261-b715-c547121015f6","SkillInfo"
"[Efreet] Summon Fodder 2","ac3df8cd-8dd3-400b-98ac-d7d2a217e6d7","SkillInfo"
"[Efreet] Summon Fodder 3","052c37ce-5e72-4bd9-b5b1-870bb279dd9a","SkillInfo"
"[Efreet] Summon Fodder 4","0ad98d4f-52c1-4e0a-a435-ff8ca15d97fd","SkillInfo"
"[Efreet] Teleport","7f051b5f-8f25-4f3f-8c99-66d597e2f101","SkillInfo"
"[Fenrir] Pack Summoning II","3b79ad08-354a-414b-83d3-a8f1015e4641","SkillInfo"
"[Fenrir] Pack Summoning III","27e71097-6f25-4fda-8041-9f40b01081ac","SkillInfo"
"[Forest Giant] Earth Shatter","fa28139a-7f90-49dd-ac62-1e2c4bfbcc43","SkillInfo"
"[Forest Giant] Rock Breaker","d8808da5-8aa0-4c68-afa8-1f4a7a6f5c64","SkillInfo"
"[Forgemaster] Smelt","bc903991-683e-4910-b770-8f74d0218545","SkillInfo"
"[Forgemaster]_Mass Smelt","9d030fe1-6d18-4906-99ad-eed853c13822","SkillInfo"
"[Gobfather] Call Reinforcements","f4b50bfb-4b1d-41ab-ad73-84cabb089a99","SkillInfo"
"[Grandmaster] Falcon Kick","c136b139-80d6-4edd-8b31-b1d78e533973","SkillInfo"
"[Grandmaster] Hurricane Kick","eafec854-a190-428d-b66f-31dd6bec0134","SkillInfo"
"[Grandmaster] Summon Shadows","9f17fe5d-4803-4ed8-990f-f93619c7b9c8","SkillInfo"
"[Green Dragon] Summon Drakes","8008804b-c3f3-4ee3-8ffd-15992dfde1c7","SkillInfo"
"[Herald] Dark Clones","a7cf478d-d5b5-44d1-8f5e-131d26dca37f","SkillInfo"
"[Houndmaster] Summon Hounds","6c8147e4-4959-463a-8afc-dee6d3e40683","SkillInfo"
"[Infernicus] Soul Fire","028e8cf6-0b31-41b6-a6d7-0ae10afb4515","SkillInfo"
"[Ironheart] Call Reinforcements Light and Flame","6acad498-4d0c-4416-b294-224f5c425509","SkillInfo"
"[Ironheart] Call Reinforcements Sword and Shield","4292e95b-b288-445b-a5fb-aa6cd5447fe9","SkillInfo"
"[Jester] Smash","e63c8564-49f6-45e6-8599-400179367ef7","SkillInfo"
"[Jester] Summon Jack in the Box","7cdb1583-6f27-4d85-9492-f252a956ad81","SkillInfo"
"[Lady] Mass Curse of Death","9f416259-51a1-477d-b15b-9ab1930a3c3b","SkillInfo"
"[Lady] Sludge","5854fb53-1520-4f87-8195-65e26c662f0c","SkillInfo"
"[Lady] Sludge Bolt","758c9a45-b56a-44fb-a771-6590fc1ac5de","SkillInfo"
"[Medusa] Crumble","4bb53b7a-8120-4173-8377-2816c0bc3077","SkillInfo"
"[Medusa] Stone Bolt","8e795a02-c534-461e-8bb1-757b5cdeb118","SkillInfo"
"[Medusa] Stoney Visage","c8be9f16-5270-445b-886b-52296cf5fe54","SkillInfo"
"[Medusa] Summon Stone Guardians","03fc9431-c71c-4742-b5bb-1385be0b7308","SkillInfo"
"[Mirror Shard] Mirror Image","993d75b1-128b-4015-8fa3-c311b7f83a9b","SkillInfo"
"[Nagomahu] Fire Gore","be397ed9-f61f-4e07-8808-0dfc53a031ad","SkillInfo"
"[Nagomahu] Summon Shards of Hate","3efce4af-d396-4fd5-a961-2599d86e3466","SkillInfo"
"[Necronomicon] Death Bolt","fb79fbe7-13e5-425f-a038-ad5eb01759a5","SkillInfo"
"[Necronomicon] Raise Undead Berserker","dc5f1d13-8b5c-4d69-869b-7bebd2988ff6","SkillInfo"
"[Necronomicon] Raise Undead Ranger","f33f244b-ce05-47c7-8b6b-e0ca15fad5ff","SkillInfo"
"[Necronomicon] Raise Undead Wizard","22c0bbad-8888-499a-8057-73feea467c3e","SkillInfo"
"[Olgoi] Summon Worms","39edbf54-3e6a-4e42-bf93-956aa84a4cea","SkillInfo"
"[PaleGoblin] Summon Worgs","e36f9eff-56fa-4745-b333-a26577bb226c","SkillInfo"
"[Prospector] Cave-in","277e665e-0274-4ed0-906f-80e96c6853a6","SkillInfo"
"[Ragnar] Blessing of the Mountain","93560176-51cd-45d5-8129-6c187d701a4e","SkillInfo"
"[Ragnar] Call Reinforcements Healer","f935b468-a088-4fb8-b9af-ee68cc0d1380","SkillInfo"
"[Ragnar] Call Reinforcements Soldier","82b6e014-b88a-4c6b-bd63-3808f63db8cb","SkillInfo"
"[Ragnar] Call Reinforcements Warrior","b29cfcb3-590e-4242-a96d-a26dce60b04d","SkillInfo"
"[Red Dragon] Apocalypse","834184f5-de03-4fa2-b81e-bb1214f6b323","SkillInfo"
"[RisenWitch] Summon Blood Cauldrons","f2f7b990-cde9-4d73-9d88-f9c234daaba7","SkillInfo"
"[RisenWitch] Unsummon Cauldrons","6f4cf852-115c-40d7-aa0a-48e032040094","SkillInfo"
"[Ronin] Summon Reinforcements","e76ceeb4-ac70-4a2f-a77e-3bd3b7022835","SkillInfo"
"[Samara] Mirror Image","a885172f-4a0c-47ae-978b-69bcdb5eb764","SkillInfo"
"[Scarecrow] Summon Crows","2648a71f-1086-4dae-8fd6-9c0b32742f8d","SkillInfo"
"[Scroll of Monster Summoning] Summon Monster","d8b7924a-f872-4595-9c67-a8c8dd567918","SkillInfo"
"[Sun Queen] Summon Radiant Orb","0790e8c4-4916-4e3b-be3d-9051a70f961d","SkillInfo"
"[Tlaloc the Storm] Chain Lightning","eb59a98e-0811-40fd-ad20-482c66ea821a","SkillInfo"
"[Tlaloc the Storm] Mass Teleport","f9493e96-0c1b-4acb-ae43-aaf14a851d7a","SkillInfo"
"[Tome of Tadashi] Tadashi's Armor","541c78ca-b718-457b-bccf-efbd0d07372d","SkillInfo"
"[Tome of Tadashi] Tadashi's Escape","6cffd6ac-5c79-4053-b009-78e7b8cd1b97","SkillInfo"
"[Tome of Tadashi] Tadashi's Ritual","1fae4aa9-d90e-48df-af51-4e1722e188e5","SkillInfo"
"[Unholy Sacrifice] Unholy Sacrifice","e6acb799-5504-404a-aa06-4ec7b41b495a","SkillInfo"
"[Ursa] Fire Cleave","c0382a90-ca4f-4f37-b628-ed56ea985c77","SkillInfo"
"[Ursa] Flame Howl","0bdf60c7-e1c8-4b93-a800-2870b24ea357","SkillInfo"
"[Ursa] Frost Cleave","552de088-3ede-40e9-b772-93a35a06f28e","SkillInfo"
"[Ursa] Ice Howl","a2cc9b96-0e21-41e5-8717-0532f7b4a761","SkillInfo"
"[Ursa] Thunder Cleave","ac58a0fb-7cd7-4299-b049-f7c07a39d0a5","SkillInfo"
"[Witch] Summon Heart Fetishes","c1f7de9e-d451-4402-bfde-33d9f114c0b9","SkillInfo"
"[Witch] Summon Poison Cauldrons","5f3687ea-ab19-4ad0-b14f-102f6d96455f","SkillInfo"
"[Xotec] Summon Tribe","cff20720-8dc2-4b31-81ce-26af6ce436d1","SkillInfo"
